snow_depth,snow_water_equivalent,elevation_band,elevation,month,year,state
,5.3,5,5190,01,03,or
17,6.6,5,5190,01,03,or
18,6.2,5,5190,02,03,or
10,4.0,5,5190,03,03,or
31,9.8,5,5190,01,04,or
41,14.2,5,5190,02,04,or
22,8.3,5,5190,03,04,or
,3.2,5,5190,01,05,or
18,6.0,5,5190,01,05,or
26,7.8,5,5190,02,05,or
16,5.1,5,5190,03,05,or
49,14.8,5,5190,01,06,or
43,14.6,5,5190,02,06,or
47,17.3,5,5190,03,06,or
22,6.5,5,5190,01,07,or
29,9.0,5,5190,02,07,or
9,3.4,5,5190,03,07,or
44,10.2,5,5190,01,08,or
36,11.2,5,5190,02,08,or
33,10.9,5,5190,03,08,or
18,5.0,5,5190,01,09,or
27,7.2,5,5190,02,09,or
28,9.6,5,5190,04,09,or
37,9.0,5,5190,01,10,or
31,10.9,5,5190,02,10,or
35,11.3,5,5190,04,10,or
18,5.1,5,5190,01,12,or
18,6.1,5,5190,02,12,or
21,7.5,5,5190,04,12,or
25,6.5,5,5190,01,13,or
25,8.1,5,5190,03,13,or
15,5.5,5,5190,03,13,or
9,2.3,5,5190,01,14,or
18,5.4,5,5190,02,14,or
10,3.1,5,5190,04,14,or
10,3.1,5,5190,01,15,or
7,2.2,5,5190,01,15,or
5,1.5,5,5190,03,15,or
0,0.0,5,5190,04,15,or
37,11.9,5,5190,01,16,or
27,9.9,5,5190,03,16,or
17,7.0,5,5190,04,16,or
,1.2,5,5430,01,00,or
,8.4,5,5430,02,00,or
,10.2,5,5430,03,00,or
,11.1,5,5430,04,00,or
,0.0,5,5430,05,00,or
,0.0,5,5430,06,00,or
,3.8,5,5430,01,01,or
,5.3,5,5430,02,01,or
,6.8,5,5430,03,01,or
,3.8,5,5430,04,01,or
,0.0,5,5430,05,01,or
,0.0,5,5430,06,01,or
,7.2,5,5430,01,02,or
,8.7,5,5430,02,02,or
,9.2,5,5430,03,02,or
,7.7,5,5430,04,02,or
,0.0,5,5430,05,02,or
,0.0,5,5430,06,02,or
,5.3,5,5430,01,03,or
,6.0,5,5430,02,03,or
,6.6,5,5430,03,03,or
,0.8,5,5430,04,03,or
,0.0,5,5430,05,03,or
,0.0,5,5430,06,03,or
,5.8,5,5430,01,04,or
,10.3,5,5430,02,04,or
,14.7,5,5430,03,04,or
,9.2,5,5430,04,04,or
,0.0,5,5430,05,04,or
,0.0,5,5430,06,04,or
,3.9,5,5430,01,05,or
,5.3,5,5430,02,05,or
,6.5,5,5430,03,05,or
,4.2,5,5430,04,05,or
,0.0,5,5430,05,05,or
,0.0,5,5430,06,05,or
,7.9,5,5430,01,06,or
,13.6,5,5430,02,06,or
,14.4,5,5430,03,06,or
,17.0,5,5430,04,06,or
,5.1,5,5430,05,06,or
,0.0,5,5430,06,06,or
19,3.8,5,5430,01,07,or
24,7.3,5,5430,02,07,or
30,9.1,5,5430,03,07,or
1,1.7,5,5430,04,07,or
0,0.0,5,5430,05,07,or
0,0.0,5,5430,06,07,or
21,5.2,5,5430,01,08,or
44,11.2,5,5430,02,08,or
37,13.2,5,5430,03,08,or
36,12.1,5,5430,04,08,or
15,5.2,5,5430,05,08,or
0,0.0,5,5430,06,08,or
16,3.9,5,5430,01,09,or
18,5.5,5,5430,02,09,or
26,9.0,5,5430,03,09,or
28,10.5,5,5430,04,09,or
0,0.4,5,5430,05,09,or
0,0.0,5,5430,06,09,or
24,5.8,5,5430,01,10,or
31,10.8,5,5430,02,10,or
34,14.1,5,5430,03,10,or
24,12.0,5,5430,04,10,or
1,0.5,5,5430,05,10,or
0,0.0,5,5430,06,10,or
31,7.7,5,5430,01,11,or
21,7.4,5,5430,02,11,or
28,9.6,5,5430,03,11,or
39,14.1,5,5430,04,11,or
24,9.2,5,5430,05,11,or
0,0.0,5,5430,06,11,or
2,0.8,5,5430,01,12,or
19,5.9,5,5430,02,12,or
23,7.2,5,5430,03,12,or
21,8.2,5,5430,04,12,or
0,0.0,5,5430,05,12,or
0,0.0,5,5430,06,12,or
23,4.6,5,5430,01,13,or
26,7.2,5,5430,02,13,or
26,8.0,5,5430,03,13,or
8,3.2,5,5430,04,13,or
0,0.0,5,5430,05,13,or
0,0.0,5,5430,06,13,or
5,1.9,5,5430,01,14,or
7,3.0,5,5430,02,14,or
16,6.1,5,5430,03,14,or
1,0.4,5,5430,04,14,or
0,0.0,5,5430,05,14,or
0,0.0,5,5430,06,14,or
10,1.9,5,5430,01,15,or
5,1.7,5,5430,02,15,or
5,0.5,5,5430,03,15,or
0,0.0,5,5430,04,15,or
0,0.0,5,5430,05,15,or
0,0.0,5,5430,06,15,or
29,7.3,5,5430,01,16,or
38,12.1,5,5430,02,16,or
23,10.0,5,5430,03,16,or
14,6.9,5,5430,04,16,or
0,0.0,5,5430,05,16,or
0,0.0,5,5430,06,16,or
13,3.6,7,7050,01,00,or
27,8.1,7,7050,03,00,or
19,7.8,7,7050,03,00,or
12,3.1,7,7050,01,01,or
7,1.5,7,7050,02,01,or
7,2.8,7,7050,03,01,or
26,8.2,7,7050,01,02,or
25,9.5,7,7050,02,02,or
24,9.1,7,7050,03,02,or
8,3.0,7,7050,01,03,or
7,2.5,7,7050,02,03,or
12,4.7,7,7050,03,03,or
19,5.3,7,7050,01,04,or
27,10.3,7,7050,03,04,or
0,0.0,7,7050,03,04,or
9,3.2,7,7050,02,05,or
12,4.2,7,7050,03,05,or
6,1.9,7,7050,03,05,or
21,5.2,7,7050,01,06,or
21,7.4,7,7050,02,06,or
19,6.1,7,7050,03,06,or
0,0.0,7,7050,01,07,or
9,2.5,7,7050,03,07,or
0,0.0,7,7050,03,07,or
20,5.4,7,7050,02,08,or
19,6.1,7,7050,02,08,or
20,7.4,7,7050,04,08,or
11,3.5,7,7050,01,09,or
19,5.5,7,7050,02,09,or
5,1.6,7,7050,04,09,or
18,3.8,7,7050,01,10,or
25,7.8,7,7050,02,10,or
17,6.1,7,7050,03,10,or
5,1.5,7,7050,01,12,or
5,2.0,7,7050,02,12,or
0,0.0,7,7050,04,12,or
13,3.9,7,7050,02,13,or
2,0.8,7,7050,01,14,or
0,0.0,7,7050,03,14,or
0,0.0,7,7050,02,15,or
0,0.0,7,7050,02,15,or
0,0.0,7,7050,03,15,or
17,4.6,7,7050,02,16,or
12,4.8,7,7050,02,16,or
0,0.0,7,7050,03,16,or
18,39.4,6,6570,03,00,or
154,58.0,6,6570,03,00,or
126,59.2,6,6570,04,00,or
108,55.2,6,6570,05,00,or
70,43.3,6,6570,06,00,or
60,18.4,6,6570,02,01,or
77,23.6,6,6570,02,01,or
55,24.5,6,6570,03,01,or
55,25.2,6,6570,05,01,or
,43.5,6,6570,03,02,or
128,53.2,6,6570,03,02,or
142,60.8,6,6570,03,02,or
100,44.8,6,6570,05,02,or
95,19.0,6,6570,01,03,or
86,20.2,6,6570,02,03,or
,38.0,6,6570,05,03,or
138,54.4,6,6570,03,03,or
149,60.0,6,6570,04,03,or
130,35.0,6,6570,01,04,or
138,49.5,6,6570,01,04,or
72,58.5,6,6570,05,04,or
149,67.0,6,6570,03,04,or
126,67.8,6,6570,05,04,or
78,29.2,6,6570,01,05,or
84,29.4,6,6570,02,05,or
119,35.4,6,6570,03,05,or
98,40.8,6,6570,04,05,or
173,57.6,6,6570,01,06,or
177,74.0,6,6570,02,06,or
196,92.4,6,6570,03,06,or
177,98.6,6,6570,04,06,or
89,29.3,6,6570,01,07,or
151,55.0,6,6570,02,07,or
113,55.0,6,6570,03,07,or
108,56.0,6,6570,04,07,or
58,33.6,6,6570,05,07,or
136,41.8,6,6570,01,08,or
133,59.6,6,6570,02,08,or
157,71.6,6,6570,04,08,or
144,67.9,6,6570,05,08,or
87,47.8,6,6570,05,08,or
83,31.0,6,6570,01,09,or
123,42.6,6,6570,02,09,or
135,56.4,6,6570,04,09,or
118,59.0,6,6570,05,09,or
75,39.6,6,6570,05,09,or
90,29.7,6,6570,01,10,or
106,34.6,6,6570,02,10,or
125,44.6,6,6570,03,10,or
133,54.0,6,6570,04,10,or
109,54.4,6,6570,05,10,or
34,10.8,6,6570,01,12,or
85,26.3,6,6570,01,12,or
95,31.5,6,6570,02,12,or
157,53.8,6,6570,03,12,or
128,61.2,6,6570,05,12,or
95,29.4,6,6570,01,13,or
103,39.6,6,6570,01,13,or
107,44.0,6,6570,03,13,or
100,45.2,6,6570,04,13,or
84,41.6,6,6570,04,13,or
21,6.4,6,6570,01,14,or
36,11.1,6,6570,01,14,or
74,27.8,6,6570,02,14,or
103,37.0,6,6570,03,14,or
84,38.9,6,6570,05,14,or
45,16.4,6,6570,01,15,or
60,23.2,6,6570,03,15,or
56,23.3,6,6570,03,15,or
43,19.4,6,6570,05,15,or
137,49.8,6,6570,02,16,or
119,53.6,6,6570,02,16,or
146,70.6,6,6570,03,16,or
119,63.6,6,6570,04,16,or
,11.9,6,6800,03,00,or
51,18.9,6,6800,03,00,or
45,17.6,6,6800,03,00,or
23,5.5,6,6800,01,01,or
35,9.1,6,6800,02,01,or
11,3.7,6,6800,03,01,or
,12.9,6,6800,03,02,or
47,16.9,6,6800,02,02,or
49,20.0,6,6800,03,02,or
21,7.6,6,6800,01,03,or
27,9.2,6,6800,02,03,or
27,9.7,6,6800,03,03,or
51,16.3,6,6800,02,04,or
25,6.5,6,6800,01,05,or
43,15.5,6,6800,02,05,or
43,13.3,6,6800,03,05,or
69,20.0,6,6800,02,06,or
69,22.8,6,6800,02,06,or
65,26.6,6,6800,04,06,or
33,9.9,6,6800,02,07,or
43,8.6,6,6800,03,07,or
24,9.1,6,6800,03,07,or
36,8.6,6,6800,01,08,or
44,14.1,6,6800,02,08,or
51,19.4,6,6800,03,08,or
24,8.2,6,6800,01,09,or
38,12.9,6,6800,02,09,or
38,14.4,6,6800,03,09,or
42,10.5,6,6800,01,10,or
19,5.5,6,6800,02,12,or
44,14.1,6,6800,04,12,or
34,8.5,6,6800,02,13,or
5,1.4,6,6800,01,14,or
5,1.8,6,6800,02,14,or
12,4.0,6,6800,03,14,or
22,5.8,6,6800,04,14,or
0,0.0,6,6800,05,14,or
0,0.0,6,6800,06,14,or
12,3.1,6,6800,01,15,or
12,4.0,6,6800,02,15,or
4,1.6,6,6800,03,15,or
0,0.0,6,6800,04,15,or
0,0.0,6,6800,05,15,or
0,0.0,6,6800,06,15,or
29,6.7,6,6800,01,16,or
47,15.5,6,6800,02,16,or
33,13.2,6,6800,03,16,or
35,14.7,6,6800,04,16,or
0,0.0,6,6800,05,16,or
0,0.0,6,6800,06,16,or
,2.4,4,3420,01,00,or
,13.5,4,3420,02,00,or
,17.9,4,3420,03,00,or
,18.7,4,3420,04,00,or
,4.6,4,3420,05,00,or
,0.0,4,3420,06,00,or
,3.9,4,3420,01,01,or
,6.2,4,3420,02,01,or
,6.8,4,3420,03,01,or
,3.9,4,3420,04,01,or
,0.0,4,3420,05,01,or
,0.0,4,3420,06,01,or
,10.7,4,3420,01,02,or
,21.0,4,3420,02,02,or
,8.0,4,3420,03,02,or
,0.0,4,3420,04,02,or
,0.0,4,3420,05,02,or
,0.0,4,3420,06,02,or
,4.6,4,3420,01,03,or
,0.0,4,3420,02,03,or
,0.9,4,3420,03,03,or
,2.0,4,3420,04,03,or
,0.0,4,3420,05,03,or
0,0.0,4,3420,06,03,or
40,8.3,4,3420,01,04,or
40,13.5,4,3420,02,04,or
40,20.1,4,3420,03,04,or
,15.1,4,3420,04,04,or
0,0.0,4,3420,05,04,or
0,0.0,4,3420,06,04,or
5,1.9,4,3420,01,05,or
5,1.1,4,3420,02,05,or
7,1.9,4,3420,03,05,or
9,1.7,4,3420,04,05,or
0,0.0,4,3420,05,05,or
0,0.0,4,3420,06,05,or
16,6.6,4,3420,01,06,or
48,16.2,4,3420,02,06,or
44,18.4,4,3420,03,06,or
49,21.6,4,3420,04,06,or
14,7.3,4,3420,05,06,or
0,0.0,4,3420,06,06,or
21,7.6,4,3420,01,07,or
27,11.0,4,3420,02,07,or
44,13.9,4,3420,03,07,or
14,8.1,4,3420,04,07,or
0,0.0,4,3420,05,07,or
0,0.0,4,3420,06,07,or
48,12.8,4,3420,01,08,or
86,25.5,4,3420,02,08,or
66,32.3,4,3420,03,08,or
84,37.2,4,3420,04,08,or
72,35.5,4,3420,05,08,or
10,6.2,4,3420,06,08,or
32,9.3,4,3420,01,09,or
28,10.2,4,3420,02,09,or
40,15.3,4,3420,03,09,or
52,22.2,4,3420,04,09,or
31,15.4,4,3420,05,09,or
0,0.0,4,3420,06,09,or
19,4.4,4,3420,01,10,or
10,4.6,4,3420,02,10,or
5,2.8,4,3420,03,10,or
8,2.0,4,3420,04,10,or
2,0.8,4,3420,05,10,or
0,0.0,4,3420,06,10,or
29,8.7,4,3420,01,11,or
13,6.6,4,3420,02,11,or
47,10.6,4,3420,03,11,or
33,16.2,4,3420,04,11,or
33,17.2,4,3420,05,11,or
0,0.0,4,3420,06,11,or
8,1.9,4,3420,01,12,or
18,6.7,4,3420,02,12,or
46,8.7,4,3420,03,12,or
49,20.1,4,3420,04,12,or
16,7.9,4,3420,05,12,or
0,0.0,4,3420,06,12,or
30,7.1,4,3420,01,13,or
34,11.5,4,3420,02,13,or
38,15.1,4,3420,03,13,or
24,11.4,4,3420,04,13,or
0,0.0,4,3420,05,13,or
0,0.0,4,3420,06,13,or
0,0.0,4,3420,01,14,or
2,0.4,4,3420,02,14,or
17,6.1,4,3420,03,14,or
9,3.8,4,3420,04,14,or
0,0.0,4,3420,05,14,or
0,0.0,4,3420,06,14,or
11,2.6,4,3420,01,15,or
0,0.0,4,3420,02,15,or
0,0.0,4,3420,03,15,or
0,0.0,4,3420,04,15,or
0,0.0,4,3420,05,15,or
0,0.0,4,3420,06,15,or
28,7.8,4,3420,01,16,or
25,9.0,4,3420,02,16,or
13,6.4,4,3420,03,16,or
11,5.1,4,3420,04,16,or
0,0.0,4,3420,05,16,or
0,0.0,4,3420,06,16,or
11,3.5,6,6970,01,00,or
18,5.2,6,6970,02,00,or
16,6.9,6,6970,03,00,or
10,2.8,6,6970,01,01,or
,0.7,6,6970,05,01,or
0,0.0,6,6970,03,01,or
17,5.6,6,6970,01,02,or
19,7.0,6,6970,02,02,or
17,6.3,6,6970,03,02,or
0,0.0,6,6970,01,03,or
7,2.4,6,6970,02,03,or
12,4.8,6,6970,03,03,or
7,1.9,6,6970,01,04,or
18,6.8,6,6970,03,04,or
0,0.0,6,6970,03,04,or
5,1.4,6,6970,02,05,or
3,1.0,6,6970,03,05,or
9,2.8,6,6970,03,05,or
4,1.0,6,6970,01,06,or
13,4.6,6,6970,02,06,or
16,5.1,6,6970,03,06,or
0,0.0,6,6970,01,07,or
10,2.5,6,6970,03,07,or
0,0.0,6,6970,03,07,or
16,4.3,6,6970,02,08,or
4,1.3,6,6970,02,08,or
11,3.3,6,6970,01,09,or
9,3.1,6,6970,02,09,or
0,0.0,6,6970,04,09,or
14,2.9,6,6970,01,10,or
19,5.9,6,6970,02,10,or
18,6.5,6,6970,03,10,or
1,0.3,6,6970,01,12,or
1,0.4,6,6970,02,12,or
0,0.0,6,6970,04,12,or
18,4.5,6,6970,02,13,or
0,0.0,6,6970,01,14,or
0,0.0,6,6970,03,14,or
0,0.0,6,6970,02,15,or
0,0.0,6,6970,02,15,or
0,0.0,6,6970,03,15,or
16,4.3,6,6970,02,16,or
0,0.0,6,6970,02,16,or
0,0.0,6,6970,03,16,or
,0.0,5,5720,01,00,or
,2.4,5,5720,02,00,or
,1.9,5,5720,03,00,or
,0.0,5,5720,04,00,or
,0.0,5,5720,05,00,or
,0.0,5,5720,06,00,or
,0.2,5,5720,01,01,or
,0.4,5,5720,02,01,or
,1.4,5,5720,03,01,or
,0.0,5,5720,04,01,or
,0.0,5,5720,05,01,or
,0.0,5,5720,06,01,or
3,3.3,5,5720,01,02,or
0,1.0,5,5720,02,02,or
0,0.2,5,5720,03,02,or
0,0.0,5,5720,04,02,or
6,0.9,5,5720,05,02,or
0,0.0,5,5720,06,02,or
2,0.5,5,5720,01,03,or
0,0.0,5,5720,02,03,or
0,0.0,5,5720,03,03,or
0,0.0,5,5720,04,03,or
0,0.0,5,5720,05,03,or
0,0.0,5,5720,06,03,or
11,1.1,5,5720,01,04,or
3,1.2,5,5720,02,04,or
8,2.3,5,5720,03,04,or
0,0.0,5,5720,04,04,or
0,0.0,5,5720,05,04,or
0,0.0,5,5720,06,04,or
1,0.5,5,5720,01,05,or
0,0.5,5,5720,02,05,or
0,0.0,5,5720,03,05,or
0,0.0,5,5720,04,05,or
0,0.0,5,5720,05,05,or
0,0.0,5,5720,06,05,or
0,1.8,5,5720,01,06,or
7,3.3,5,5720,02,06,or
3,3.6,5,5720,03,06,or
6,2.7,5,5720,04,06,or
0,0.0,5,5720,05,06,or
0,0.0,5,5720,06,06,or
1,0.8,5,5720,01,07,or
1,1.2,5,5720,02,07,or
7,1.7,5,5720,03,07,or
0,0.0,5,5720,04,07,or
0,0.0,5,5720,05,07,or
0,0.0,5,5720,06,07,or
4,1.0,5,5720,01,08,or
11,3.1,5,5720,02,08,or
9,2.6,5,5720,03,08,or
0,2.1,5,5720,04,08,or
0,0.0,5,5720,05,08,or
0,0.0,5,5720,06,08,or
7,2.1,5,5720,01,09,or
2,0.9,5,5720,02,09,or
1,1.0,5,5720,03,09,or
0,0.0,5,5720,04,09,or
0,0.0,5,5720,05,09,or
0,0.0,5,5720,06,09,or
3,0.0,5,5720,01,10,or
4,1.6,5,5720,02,10,or
1,0.8,5,5720,03,10,or
0,0.3,5,5720,04,10,or
0,0.0,5,5720,05,10,or
0,0.0,5,5720,06,10,or
10,1.9,5,5720,01,11,or
0,0.0,5,5720,02,11,or
7,1.4,5,5720,03,11,or
7,3.2,5,5720,04,11,or
0,0.0,5,5720,05,11,or
0,0.0,5,5720,06,11,or
0,0.0,5,5720,01,12,or
0,0.7,5,5720,02,12,or
3,0.9,5,5720,03,12,or
0,0.4,5,5720,04,12,or
0,0.0,5,5720,05,12,or
0,0.0,5,5720,06,12,or
8,1.6,5,5720,01,13,or
8,2.6,5,5720,02,13,or
7,2.0,5,5720,03,13,or
1,0.3,5,5720,04,13,or
0,0.0,5,5720,05,13,or
0,0.0,5,5720,06,13,or
0,0.0,5,5720,01,14,or
0,0.0,5,5720,02,14,or
0,0.0,5,5720,03,14,or
1,0.2,5,5720,04,14,or
0,0.0,5,5720,05,14,or
0,0.0,5,5720,06,14,or
1,0.3,5,5720,01,15,or
0,0.0,5,5720,02,15,or
1,0.3,5,5720,03,15,or
0,0.0,5,5720,04,15,or
0,0.0,5,5720,05,15,or
0,0.0,5,5720,06,15,or
12,2.8,5,5720,01,16,or
13,4.6,5,5720,02,16,or
0,0.0,5,5720,03,16,or
0,0.0,5,5720,04,16,or
0,0.0,5,5720,05,16,or
0,0.0,5,5720,06,16,or
69,16.4,5,5160,01,00,or
65,21.0,5,5160,02,00,or
52,22.0,5,5160,03,00,or
31,7.8,5,5160,01,01,or
33,10.2,5,5160,02,01,or
26,9.6,5,5160,03,01,or
70,22.2,5,5160,01,02,or
63,25.0,5,5160,05,02,or
64,26.4,5,5160,04,02,or
22,7.8,5,5160,01,03,or
16,5.9,5,5160,01,03,or
21,7.2,5,5160,02,03,or
30,11.0,5,5160,03,03,or
9,4.0,5,5160,05,03,or
43,14.3,5,5160,01,04,or
56,20.0,5,5160,02,04,or
42,17.0,5,5160,03,04,or
9,2.4,5,5160,02,05,or
61,20.8,5,5160,02,06,or
69,25.0,5,5160,03,06,or
43,18.4,5,5160,05,06,or
35,11.0,5,5160,02,07,or
44,12.0,5,5160,02,07,or
21,8.0,5,5160,04,07,or
61,22.6,5,5160,04,08,or
40,12.8,5,5160,03,09,or
45,15.8,5,5160,03,09,or
36,11.4,5,5160,04,09,or
26,7.4,5,5160,01,10,or
30,9.8,5,5160,03,10,or
5,1.2,5,5160,01,12,or
16,5.6,5,5160,02,12,or
28,7.6,5,5160,03,12,or
46,16.4,5,5160,04,12,or
,10.0,5,5160,05,12,or
28,6.8,5,5160,01,13,or
39,11.6,5,5160,02,13,or
45,12.4,5,5160,02,13,or
28,11.6,5,5160,04,13,or
0,0.0,5,5160,05,13,or
0,0.0,5,5160,01,14,or
3,0.8,5,5160,01,14,or
35,13.4,5,5160,03,14,or
28,11.6,5,5160,04,14,or
8,1.6,5,5160,01,15,or
0,0.0,5,5160,01,15,or
0,0.0,5,5160,02,15,or
0,0.0,5,5160,03,15,or
0,0.0,5,5160,05,15,or
,0.2,4,2680,01,00,or
,0.0,4,2680,02,00,or
,0.0,4,2680,03,00,or
,0.0,4,2680,04,00,or
,0.0,4,2680,05,00,or
,0.0,4,2680,06,00,or
,0.0,4,2680,01,01,or
,0.0,4,2680,02,01,or
,0.0,4,2680,03,01,or
,0.0,4,2680,04,01,or
,0.0,4,2680,05,01,or
,0.0,4,2680,06,01,or
,0.0,4,2680,01,02,or
,2.2,4,2680,02,02,or
,0.0,4,2680,03,02,or
,0.0,4,2680,04,02,or
,0.0,4,2680,05,02,or
,0.0,4,2680,06,02,or
,0.0,4,2680,01,03,or
,0.0,4,2680,02,03,or
,0.0,4,2680,03,03,or
,0.0,4,2680,04,03,or
,0.0,4,2680,05,03,or
,0.0,4,2680,06,03,or
,1.1,4,2680,01,04,or
,0.4,4,2680,02,04,or
,0.0,4,2680,03,04,or
,0.0,4,2680,04,04,or
,0.0,4,2680,05,04,or
,0.0,4,2680,06,04,or
,0.0,4,2680,01,05,or
,0.0,4,2680,02,05,or
,0.0,4,2680,03,05,or
,0.0,4,2680,04,05,or
,0.0,4,2680,05,05,or
,0.0,4,2680,06,05,or
,0.0,4,2680,01,06,or
,0.0,4,2680,02,06,or
,0.0,4,2680,03,06,or
,0.0,4,2680,04,06,or
,0.0,4,2680,05,06,or
0,0.0,4,2680,06,06,or
1,0.0,4,2680,01,07,or
0,0.0,4,2680,02,07,or
5,1.5,4,2680,03,07,or
0,0.0,4,2680,04,07,or
0,0.0,4,2680,05,07,or
0,0.0,4,2680,06,07,or
16,3.2,4,2680,01,08,or
24,4.5,4,2680,02,08,or
0,0.0,4,2680,03,08,or
0,0.0,4,2680,04,08,or
0,0.0,4,2680,05,08,or
0,0.0,4,2680,06,08,or
12,3.7,4,2680,01,09,or
1,0.0,4,2680,02,09,or
0,0.0,4,2680,03,09,or
0,0.0,4,2680,04,09,or
0,0.0,4,2680,05,09,or
0,0.0,4,2680,06,09,or
1,0.1,4,2680,01,10,or
0,0.0,4,2680,02,10,or
0,0.0,4,2680,03,10,or
0,0.0,4,2680,04,10,or
0,0.0,4,2680,05,10,or
0,0.0,4,2680,06,10,or
5,1.3,4,2680,01,11,or
0,0.0,4,2680,02,11,or
9,3.0,4,2680,03,11,or
0,0.0,4,2680,04,11,or
0,0.0,4,2680,05,11,or
0,0.0,4,2680,06,11,or
0,0.0,4,2680,01,12,or
0,0.0,4,2680,02,12,or
2,0.5,4,2680,03,12,or
0,0.0,4,2680,04,12,or
0,0.0,4,2680,05,12,or
0,0.0,4,2680,06,12,or
5,1.5,4,2680,01,13,or
4,1.5,4,2680,02,13,or
0,0.0,4,2680,03,13,or
0,0.0,4,2680,04,13,or
0,0.0,4,2680,05,13,or
0,0.0,4,2680,06,13,or
0,0.0,4,2680,01,14,or
0,0.0,4,2680,02,14,or
0,0.0,4,2680,03,14,or
0,0.0,4,2680,04,14,or
0,0.0,4,2680,05,14,or
0,0.0,4,2680,06,14,or
1,0.1,4,2680,01,15,or
0,0.0,4,2680,02,15,or
0,0.0,4,2680,03,15,or
0,0.0,4,2680,04,15,or
0,0.0,4,2680,05,15,or
0,0.0,4,2680,06,15,or
11,3.1,4,2680,01,16,or
2,0.5,4,2680,02,16,or
0,0.0,4,2680,03,16,or
0,0.0,4,2680,04,16,or
0,0.0,4,2680,05,16,or
0,0.0,4,2680,06,16,or
42,15.2,4,4460,01,00,or
38,14.8,4,4460,02,00,or
41,16.8,4,4460,03,00,or
1,0.7,4,4460,04,00,or
26,7.8,4,4460,01,01,or
28,9.2,4,4460,02,01,or
14,6.0,4,4460,03,01,or
6,2.2,4,4460,04,01,or
60,18.1,4,4460,01,02,or
50,20.3,4,4460,02,02,or
56,24.1,4,4460,03,02,or
21,9.4,4,4460,04,02,or
1,0.4,4,4460,01,03,or
6,2.0,4,4460,02,03,or
10,2.5,4,4460,03,03,or
9,3.1,4,4460,04,03,or
43,13.2,4,4460,01,04,or
46,19.1,4,4460,02,04,or
36,16.8,4,4460,03,04,or
9,3.8,4,4460,04,04,or
5,1.4,4,4460,01,05,or
5,1.9,4,4460,02,05,or
23,3.6,4,4460,03,05,or
2,0.7,4,4460,04,05,or
34,7.2,4,4460,01,06,or
28,10.0,4,4460,02,06,or
56,20.3,4,4460,03,06,or
31,14.0,4,4460,04,06,or
29,9.2,4,4460,01,07,or
57,14.7,4,4460,02,07,or
29,12.0,4,4460,03,07,or
20,7.5,4,4460,04,07,or
43,12.8,4,4460,01,08,or
110,31.8,4,4460,02,08,or
84,34.1,4,4460,02,08,or
92,38.6,4,4460,04,08,or
108,48.4,4,4460,04,08,or
29,10.9,4,4460,01,09,or
,10.0,4,4460,03,09,or
48,17.9,4,4460,03,09,or
32,13.8,4,4460,04,09,or
6,1.8,4,4460,01,10,or
2,0.7,4,4460,02,10,or
4,1.1,4,4460,03,10,or
8,2.5,4,4460,04,10,or
11,3.3,4,4460,01,12,or
21,4.5,4,4460,02,12,or
48,16.7,4,4460,03,12,or
15,6.8,4,4460,04,12,or
40,12.7,4,4460,01,13,or
48,17.0,4,4460,02,13,or
37,15.3,4,4460,03,13,or
3,1.5,4,4460,04,13,or
1,0.2,4,4460,01,14,or
1,0.5,4,4460,02,14,or
5,0.9,4,4460,03,14,or
0,0.0,4,4460,05,14,or
0,0.0,4,4460,01,15,or
0,0.0,4,4460,02,15,or
2,0.2,4,4460,04,15,or
0,0.0,4,4460,04,15,or
39,14.7,4,4460,01,16,or
25,10.0,4,4460,02,16,or
21,9.2,4,4460,03,16,or
0,0.0,4,4460,04,16,or
11,3.2,4,4050,01,00,or
3,0.5,4,4050,02,00,or
0,0.0,4,4050,03,00,or
0,0.0,4,4050,04,00,or
4,0.4,4,4050,01,01,or
0,0.0,4,4050,02,01,or
0,0.0,4,4050,03,01,or
0,0.0,4,4050,05,01,or
20,4.9,4,4050,01,02,or
6,2.4,4,4050,02,02,or
4,1.8,4,4050,03,02,or
0,0.0,4,4050,04,02,or
0,0.0,4,4050,01,03,or
0,0.0,4,4050,02,03,or
0,0.0,4,4050,03,03,or
0,0.0,4,4050,04,03,or
8,2.8,4,4050,01,04,or
0,0.0,4,4050,02,04,or
0,0.0,4,4050,03,04,or
0,0.0,4,4050,04,04,or
0,0.0,4,4050,01,05,or
0,0.0,4,4050,02,05,or
8,1.1,4,4050,03,05,or
0,0.0,4,4050,04,05,or
10,1.8,4,4050,01,06,or
2,0.7,4,4050,02,06,or
16,3.7,4,4050,03,06,or
1,0.2,4,4050,04,06,or
0,0.0,4,4050,01,07,or
22,3.2,4,4050,02,07,or
0,0.0,4,4050,03,07,or
0,0.0,4,4050,04,07,or
16,3.9,4,4050,01,08,or
61,14.7,4,4050,02,08,or
30,12.0,4,4050,02,08,or
32,11.4,4,4050,04,08,or
47,19.3,4,4050,04,08,or
0,0.0,4,4050,01,09,or
,3.0,4,4050,03,09,or
4,0.8,4,4050,03,09,or
0,0.0,4,4050,04,09,or
0,0.0,4,4050,01,10,or
0,0.0,4,4050,02,10,or
0,0.0,4,4050,03,10,or
0,0.0,4,4050,04,10,or
0,0.0,4,4050,01,12,or
6,0.8,4,4050,02,12,or
7,2.0,4,4050,03,12,or
0,0.0,4,4050,04,12,or
6,1.2,4,4050,01,13,or
4,1.2,4,4050,02,13,or
0,0.0,4,4050,03,13,or
